GlobalEventID	MentionIdentifier
716898224	http://www.channelnewsasia.com/news/asiapacific/melbourne-cbd-car-that-hit-pedestrians-a-deliberate-act-police-9516038
716914852	http://www.channelnewsasia.com/news/asiapacific/melbourne-cbd-car-that-hit-pedestrians-a-deliberate-act-police-9516038
716914878	http://www.channelnewsasia.com/news/asiapacific/melbourne-cbd-car-that-hit-pedestrians-a-deliberate-act-police-9516038
716915095	http://www.channelnewsasia.com/news/asiapacific/melbourne-cbd-car-that-hit-pedestrians-a-deliberate-act-police-9516038
716895160	http://www.channelnewsasia.com/news/asiapacific/melbourne-cbd-car-that-hit-pedestrians-a-deliberate-act-police-9516038
716914079	http://www.channelnewsasia.com/news/asiapacific/melbourne-cbd-car-that-hit-pedestrians-a-deliberate-act-police-9516038
716187600	http://www.channelnewsasia.com/news/world/incident-at-us-base-in-britain-not-terror-related-police-9508274
716187601	http://www.channelnewsasia.com/news/world/incident-at-us-base-in-britain-not-terror-related-police-9508274
716187602	http://www.channelnewsasia.com/news/world/incident-at-us-base-in-britain-not-terror-related-police-9508274
715994125	http://www.channelnewsasia.com/news/world/incident-at-us-base-in-britain-not-terror-related-police-9508274
719692510	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719692511	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719692512	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719692760	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719661624	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719693048	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719661753	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
719693050	http://www.straitstimes.com/asia/east-asia/as-two-koreas-open-dialogue-us-watches-from-sideline
712891531	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712891532	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712886839	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712886840	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712891534	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712731201	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712892758	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712888264	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712888302	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712888303	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
